UUID,timeSlot,totalKeys,sharing,consumption,remainder
2b880bc9b8bead31e44c22e9cdb8f25c,44,0,0,0,0.985262439
32ab7472fba2c88bab5ba0c0961b3457,44,26214390,25568260,5841194.253,0.777176038
32cfe384db792f80725b066ae72b087b,44,187,47,162.1592842,0.132838052
39469674a01435b4e00763a53c550bae,44,2103,441,1643.860425,0.218325999
3ab3f2ea66efecc264a7681fc7c5ec26,44,1,1,0.686790652,0.313209348
3b23e436f382689ed501eb22c1b95736,44,15204341,3417259,12502057.89,0.177731025
4170a28cc94f27124d0582470c7a804a,44,79,33,21.01117761,0.734035726
582dff23dc4fe61ae147f9bbffddb682,44,3720,2680,2771.709435,0.254916818
5da7f1a2c0703c294a1b14677c00ab70,44,44040183,18243694,17880953.14,0.593985494
6e0c2e9c32fac15d0b736e7f72760ce0,44,802800,465676,550430.2728,0.314361892
726fd6325dc02b13a68e292891fd74d5,44,633,235,583.077478,0.078866543
751cbcc1c2e98718b8504bde96824acb,44,434159,406380,125239.8841,0.711534521
79394d52d0794fda6566cbb829fee639,44,17643,1729,4127.709568,0.766042648
7cda77cd212ff9a480f08ca8a91f0eca,44,4849651,1187121,3900494.677,0.195716418
8569bee0f4aba3c064656bff33a63b1f,44,109051897,31722279,54908054.12,0.496496112
91dbcd5baf074fe8be6f39281bf835f2,44,43,5,29.93937326,0.303735505
96b7bd9a421bca1b6a8e2916b9ce9f93,44,1474545,459875,437768.6524,0.703116112
96cc4d1951f719c6cd9340eb9b502315,44,1166,839,588.8594647,0.49497473
9f1da583f2fe3f475c87afdae6abb996,44,71303160,32543990,4862727.886,0.93180207
a28aafe3a71af397e522b57b2d36f0ab,44,9,5,8.625076624,0.041658153
a9448eba34ad3e5c3eff2f19199bad94,44,1073741823,582785892,604294854.9,0.437206559
b28f42d989cfc821a762df290c62f729,44,1073741822,770932944,177632441.6,0.834566897
b50ff253b9fec25367c1a40a8d230e86,44,0,0,0,0.416794399
bf9e293b83ddbb32040aac0c6be221e5,45,0,0,0,0.425598315
cd4c30b63be63dae7decda66c45e6ee5,45,0,0,0,0.45255949
da43ab15b4ab7324d91f3717b2d9e029,45,334,154,23.93498461,0.928338369
e48bd34b652bb6ac51fd18fbb523c2b4,45,0,0,0,0.509496787
e5e924358c73cd453d7fb072ef0442aa,45,9,6,7.148652393,0.20570529
e7f180f200d2b3d396c7cf54570eaef2,45,1140850680,252799541,642265939.6,0.43702892
f0c25ed4f215935329887ef1cfeb0830,45,0,0,0,0.123767245
f99f8089688072c369867930674a2f5f,45,0,0,0,0.945501061
fbf102d198ba287a353b0cddc191cb0d,45,156120,8944,93453.52356,0.401399414
fdb56adec625fc4c0438fdc70c97e2dd,45,0,0,0,0.078956604
000c00a0e99903f7255edf24d9ab0b6a,45,233454,12184,21034.12182,0.909900358
19eeafb7e15ffdc347fc9f61116ea605,45,8650740,1888012,2544237.633,0.705893642
1af9d33faff1826077e29e195ac5ef14,45,62445,23599,36134.77127,0.421334434
1b7b4236e27163699013842b23f58639,45,167772155,48924925,127063339.4,0.242643456
23e6fc29cc7fdf127fd57797caec1ef9,45,150994938,49820682,118105109.7,0.217820734
24b701ecd0db088223878f634ae6d43e,45,6441,4669,4282.266756,0.335154983
24f476df91974ae3b048f581ccb793fb,45,0,0,0,0.144691069
2625494724018df4323553ff542e2e5a,45,10858,3921,2525.088627,0.767444407
286b271a873c7b4e190f384e28e4063a,45,2686962,104713,2046963.408,0.238186693
2a5fdd3f3ba34c005a3b110662f2420e,45,402653181,34095364,64046301.24,0.840939289
2b880bc9b8bead31e44c22e9cdb8f25c,45,0,0,0,0.865824752
32ab7472fba2c88bab5ba0c0961b3457,45,26214390,1931489,873007.2737,0.966697403
32cfe384db792f80725b066ae72b087b,45,187,143,49.8453109,0.733447535
39469674a01435b4e00763a53c550bae,45,2103,810,1115.801686,0.46942383
3ab3f2ea66efecc264a7681fc7c5ec26,45,1,1,0.712533404,0.287466596
3b23e436f382689ed501eb22c1b95736,45,15204341,8008359,8459725.553,0.443598012
4170a28cc94f27124d0582470c7a804a,45,79,26,52.90848841,0.330272299
582dff23dc4fe61ae147f9bbffddb682,45,3720,2175,3342.210981,0.101556188
5da7f1a2c0703c294a1b14677c00ab70,45,44040183,15042584,36611183.85,0.168686836
6e0c2e9c32fac15d0b736e7f72760ce0,45,802800,281430,156100.5149,0.805554914
726fd6325dc02b13a68e292891fd74d5,45,633,93,491.8508064,0.222984508
751cbcc1c2e98718b8504bde96824acb,45,434159,245870,93494.61952,0.784653504
79394d52d0794fda6566cbb829fee639,45,17643,5423,2868.801397,0.837397189
7cda77cd212ff9a480f08ca8a91f0eca,45,4849651,1009375,3257299.82,0.328343458
8569bee0f4aba3c064656bff33a63b1f,45,109051897,51108905,1570609.663,0.985597594
91dbcd5baf074fe8be6f39281bf835f2,45,43,13,30.93611102,0.280555558
96b7bd9a421bca1b6a8e2916b9ce9f93,45,1474545,1163917,761885.8689,0.483307821
96cc4d1951f719c6cd9340eb9b502315,45,1166,1095,1020.638781,0.124666568
9f1da583f2fe3f475c87afdae6abb996,45,71303160,19815620,6971502.05,0.902227306
a28aafe3a71af397e522b57b2d36f0ab,45,9,4,0.428550281,0.952383302
a9448eba34ad3e5c3eff2f19199bad94,45,1073741823,87041896,645737129.1,0.398610434
b28f42d989cfc821a762df290c62f729,45,1073741822,949773981,478911809.2,0.55397862
b50ff253b9fec25367c1a40a8d230e86,45,0,0,0,0.93970619
bf9e293b83ddbb32040aac0c6be221e5,46,0,0,0,0.735820082
cd4c30b63be63dae7decda66c45e6ee5,46,0,0,0,0.512903861
da43ab15b4ab7324d91f3717b2d9e029,46,334,142,238.7249336,0.28525469
e48bd34b652bb6ac51fd18fbb523c2b4,46,0,0,0,0.237641181
e5e924358c73cd453d7fb072ef0442aa,46,9,8,3.204406675,0.643954814
e7f180f200d2b3d396c7cf54570eaef2,46,1140850680,820627535,978046398.7,0.142704286
f0c25ed4f215935329887ef1cfeb0830,46,0,0,0,0.486654452
f99f8089688072c369867930674a2f5f,46,0,0,0,0.552336741
fbf102d198ba287a353b0cddc191cb0d,46,156120,144232,36663.83037,0.765156096
fdb56adec625fc4c0438fdc70c97e2dd,46,0,0,0,0.534964387
000c00a0e99903f7255edf24d9ab0b6a,46,233454,84942,52359.47745,0.775718225
19eeafb7e15ffdc347fc9f61116ea605,46,8650740,4752486,4836737.324,0.440887447
1af9d33faff1826077e29e195ac5ef14,46,62445,42785,43457.89529,0.304061249
1b7b4236e27163699013842b23f58639,46,167772155,99383551,141857151.4,0.154465463
23e6fc29cc7fdf127fd57797caec1ef9,46,150994938,16349560,100697317.8,0.333107989
24b701ecd0db088223878f634ae6d43e,46,6441,4344,5556.327012,0.137350254
24f476df91974ae3b048f581ccb793fb,46,0,0,0,0.483477195
2625494724018df4323553ff542e2e5a,46,10858,1665,3074.326149,0.716860734
286b271a873c7b4e190f384e28e4063a,46,2686962,666748,832625.9338,0.690123666
2a5fdd3f3ba34c005a3b110662f2420e,46,402653181,15302614,343071967.9,0.147971544
2b880bc9b8bead31e44c22e9cdb8f25c,46,0,0,0,0.286564732
32ab7472fba2c88bab5ba0c0961b3457,46,26214390,14909128,3626071.657,0.861676291
32cfe384db792f80725b066ae72b087b,46,187,23,80.59790859,0.568995141
39469674a01435b4e00763a53c550bae,46,2103,333,522.6812198,0.751459239
3ab3f2ea66efecc264a7681fc7c5ec26,46,1,0,0.031745816,0.968254184
3b23e436f382689ed501eb22c1b95736,46,15204341,5982846,14113077.25,0.07177317
4170a28cc94f27124d0582470c7a804a,46,79,28,51.25206162,0.351239726
582dff23dc4fe61ae147f9bbffddb682,46,3720,1801,2333.825006,0.372627687
5da7f1a2c0703c294a1b14677c00ab70,46,44040183,5274877,6570882.736,0.850798015
6e0c2e9c32fac15d0b736e7f72760ce0,46,802800,402745,593412.2141,0.260821856
726fd6325dc02b13a68e292891fd74d5,46,633,482,619.8178508,0.02082488
751cbcc1c2e98718b8504bde96824acb,46,434159,56293,259722.1835,0.401780952
79394d52d0794fda6566cbb829fee639,46,17643,16979,8027.593116,0.544998406
7cda77cd212ff9a480f08ca8a91f0eca,46,4849651,4028327,338079.3824,0.930287894
8569bee0f4aba3c064656bff33a63b1f,46,109051897,106204060,10337595.03,0.905204812
91dbcd5baf074fe8be6f39281bf835f2,46,43,36,9.662817884,0.775283305
96b7bd9a421bca1b6a8e2916b9ce9f93,46,1474545,987063,951203.4288,0.354917328
96cc4d1951f719c6cd9340eb9b502315,46,1166,147,992.9611609,0.148403807
9f1da583f2fe3f475c87afdae6abb996,46,71303160,40231086,29818406.87,0.581808059
a28aafe3a71af397e522b57b2d36f0ab,46,9,1,2.11256351,0.765270721
a9448eba34ad3e5c3eff2f19199bad94,46,1073741823,618691224,136662146.3,0.872723458
b28f42d989cfc821a762df290c62f729,46,1073741822,180850424,1037816541,0.033458025
b50ff253b9fec25367c1a40a8d230e86,46,0,0,0,0.2303845
bf9e293b83ddbb32040aac0c6be221e5,47,0,0,0,0.010659691
cd4c30b63be63dae7decda66c45e6ee5,47,0,0,0,0.123377209
da43ab15b4ab7324d91f3717b2d9e029,47,334,27,257.6974325,0.228450801
e48bd34b652bb6ac51fd18fbb523c2b4,47,0,0,0,0.277799361
e5e924358c73cd453d7fb072ef0442aa,47,9,3,5.853238813,0.349640132
e7f180f200d2b3d396c7cf54570eaef2,47,1140850680,676739443,1050083697,0.079560791
f0c25ed4f215935329887ef1cfeb0830,47,0,0,0,0.623237071
f99f8089688072c369867930674a2f5f,47,0,0,0,0.235523837
fbf102d198ba287a353b0cddc191cb0d,47,156120,122004,138136.8994,0.11518768
fdb56adec625fc4c0438fdc70c97e2dd,47,0,0,0,0.800894763
000c00a0e99903f7255edf24d9ab0b6a,47,233454,5317,211269.3765,0.095027815
19eeafb7e15ffdc347fc9f61116ea605,47,8650740,3013662,7145113.964,0.174045924
1af9d33faff1826077e29e195ac5ef14,47,62445,27352,12280.86845,0.803333038
1b7b4236e27163699013842b23f58639,47,167772155,156158902,24128224.36,0.856184572
23e6fc29cc7fdf127fd57797caec1ef9,47,150994938,118787969,65876014.76,0.563720376
24b701ecd0db088223878f634ae6d43e,47,6441,3131,641.6132547,0.900386081
24f476df91974ae3b048f581ccb793fb,47,0,0,0,0.975124601
2625494724018df4323553ff542e2e5a,47,10858,1229,905.6310928,0.916593195
286b271a873c7b4e190f384e28e4063a,47,2686962,1169012,1033103.969,0.615512252
2a5fdd3f3ba34c005a3b110662f2420e,47,402653181,199086311,356304601.2,0.115107944
2b880bc9b8bead31e44c22e9cdb8f25c,47,0,0,0,0.420562078
32ab7472fba2c88bab5ba0c0961b3457,47,26214390,4645176,7266350.249,0.72281063
32cfe384db792f80725b066ae72b087b,47,187,44,98.83688745,0.471460495
39469674a01435b4e00763a53c550bae,47,2103,1749,521.9484271,0.75180769
3ab3f2ea66efecc264a7681fc7c5ec26,47,1,1,0.974793408,0.025206592
3b23e436f382689ed501eb22c1b95736,47,15204341,551823,5132678.773,0.662420175
4170a28cc94f27124d0582470c7a804a,47,79,38,56.79515716,0.28107396
582dff23dc4fe61ae147f9bbffddb682,47,3720,3260,2337.761919,0.371569377
5da7f1a2c0703c294a1b14677c00ab70,47,44040183,24233015,38653309.1,0.122317246
6e0c2e9c32fac15d0b736e7f72760ce0,47,802800,130883,48466.94928,0.939627617
726fd6325dc02b13a68e292891fd74d5,47,633,449,491.5940258,0.223390165
751cbcc1c2e98718b8504bde96824acb,47,434159,271964,31532.12239,0.927371948
79394d52d0794fda6566cbb829fee639,47,17643,12984,12742.97232,0.277732114
7cda77cd212ff9a480f08ca8a91f0eca,47,4849651,4123399,1378848.049,0.715680974
8569bee0f4aba3c064656bff33a63b1f,47,109051897,51330326,79794661.33,0.268287269
91dbcd5baf074fe8be6f39281bf835f2,47,43,37,25.77852318,0.400499461
96b7bd9a421bca1b6a8e2916b9ce9f93,47,1474545,231648,24339.56403,0.983493509
96cc4d1951f719c6cd9340eb9b502315,47,1166,551,519.0508273,0.554844917
9f1da583f2fe3f475c87afdae6abb996,47,71303160,48184547,55305972.07,0.224354544
a28aafe3a71af397e522b57b2d36f0ab,47,9,3,0.58042567,0.935508259
a9448eba34ad3e5c3eff2f19199bad94,47,1073741823,34108477,483765630.7,0.549458147
b28f42d989cfc821a762df290c62f729,47,1073741822,540548625,421518353,0.607430441
b50ff253b9fec25367c1a40a8d230e86,47,0,0,0,0.457258894
bf9e293b83ddbb32040aac0c6be221e5,48,0,0,0,0.137967755
cd4c30b63be63dae7decda66c45e6ee5,48,0,0,0,0.11057894
da43ab15b4ab7324d91f3717b2d9e029,48,334,180,74.15609183,0.777975773
e48bd34b652bb6ac51fd18fbb523c2b4,48,0,0,0,0.36656671
e5e924358c73cd453d7fb072ef0442aa,48,9,4,8.761680961,0.026479893
e7f180f200d2b3d396c7cf54570eaef2,48,1140850680,252398057,15517717.59,0.986398117
f0c25ed4f215935329887ef1cfeb0830,48,0,0,0,0.528320909
f99f8089688072c369867930674a2f5f,48,0,0,0,0.403034715
fbf102d198ba287a353b0cddc191cb0d,48,156120,27891,34609.54599,0.778314463
fdb56adec625fc4c0438fdc70c97e2dd,48,0,0,0,0.25322573
000c00a0e99903f7255edf24d9ab0b6a,48,233454,165451,34747.89968,0.851157403
19eeafb7e15ffdc347fc9f61116ea605,48,8650740,6371277,5956305.559,0.311468665
1af9d33faff1826077e29e195ac5ef14,48,62445,34375,29305.90521,0.530692526
1b7b4236e27163699013842b23f58639,48,167772155,7863057,39687817.05,0.763442169
23e6fc29cc7fdf127fd57797caec1ef9,48,150994938,132354397,84432353.75,0.440826594
24b701ecd0db088223878f634ae6d43e,48,6441,2551,2617.478148,0.593622396
24f476df91974ae3b048f581ccb793fb,48,0,0,0,0.052946668
2625494724018df4323553ff542e2e5a,48,10858,2072,7320.555024,0.32579158
286b271a873c7b4e190f384e28e4063a,48,2686962,429543,2550731.165,0.050700693
2a5fdd3f3ba34c005a3b110662f2420e,48,402653181,297996583,29141951.01,0.927625181
2b880bc9b8bead31e44c22e9cdb8f25c,48,0,0,0,0.946672856
32ab7472fba2c88bab5ba0c0961b3457,48,26214390,6955973,8419828.152,0.678808923
32cfe384db792f80725b066ae72b087b,48,187,25,137.9067263,0.262530876
39469674a01435b4e00763a53c550bae,48,2103,1264,1538.21894,0.268559705
3ab3f2ea66efecc264a7681fc7c5ec26,48,1,1,0.585003799,0.414996201
3b23e436f382689ed501eb22c1b95736,48,15204341,12821756,9069481.497,0.403493943
4170a28cc94f27124d0582470c7a804a,48,79,8,8.834238838,0.888174192
582dff23dc4fe61ae147f9bbffddb682,48,3720,1603,3137.716341,0.156527865
5da7f1a2c0703c294a1b14677c00ab70,48,44040183,43845277,4615631.149,0.895195005
6e0c2e9c32fac15d0b736e7f72760ce0,48,802800,360394,328134.0985,0.591262956
726fd6325dc02b13a68e292891fd74d5,48,633,320,520.0795774,0.178389293
751cbcc1c2e98718b8504bde96824acb,48,434159,141414,416555.4555,0.040546308
79394d52d0794fda6566cbb829fee639,48,17643,15510,8.604109723,0.999512322
7cda77cd212ff9a480f08ca8a91f0eca,48,4849651,3959402,3821389.577,0.212027922
8569bee0f4aba3c064656bff33a63b1f,48,109051897,66188369,51533216.5,0.527443191
91dbcd5baf074fe8be6f39281bf835f2,48,43,24,31.98107628,0.25625404
96b7bd9a421bca1b6a8e2916b9ce9f93,48,1474545,1005843,90389.39615,0.938700144
96cc4d1951f719c6cd9340eb9b502315,48,1166,723,601.8443254,0.483838486
9f1da583f2fe3f475c87afdae6abb996,48,71303160,20093488,68118423.41,0.044664733
a28aafe3a71af397e522b57b2d36f0ab,48,9,8,2.600440182,0.711062202
a9448eba34ad3e5c3eff2f19199bad94,48,1073741823,452977125,393285018.7,0.633724784
b28f42d989cfc821a762df290c62f729,48,1073741822,520220448,1056751914,0.015823085
b50ff253b9fec25367c1a40a8d230e86,48,0,0,0,0.651511669
bf9e293b83ddbb32040aac0c6be221e5,49,0,0,0,0.393521827
cd4c30b63be63dae7decda66c45e6ee5,49,0,0,0,0.468998853
da43ab15b4ab7324d91f3717b2d9e029,49,334,4,29.05414466,0.913011543
e48bd34b652bb6ac51fd18fbb523c2b4,49,0,0,0,0.836794352
e5e924358c73cd453d7fb072ef0442aa,49,9,5,1.276868615,0.858125709
e7f180f200d2b3d396c7cf54570eaef2,49,1140850680,877579298,655052149.8,0.425821309
f0c25ed4f215935329887ef1cfeb0830,49,0,0,0,0.657532889
f99f8089688072c369867930674a2f5f,49,0,0,0,0.059891001
fbf102d198ba287a353b0cddc191cb0d,49,156120,121126,40407.18527,0.741178675
fdb56adec625fc4c0438fdc70c97e2dd,49,0,0,0,0.642295602
000c00a0e99903f7255edf24d9ab0b6a,49,233454,127220,210344.75,0.098988452
19eeafb7e15ffdc347fc9f61116ea605,49,8650740,3011927,3191369.609,0.631087097
1af9d33faff1826077e29e195ac5ef14,49,62445,13235,18200.73673,0.70853172
1b7b4236e27163699013842b23f58639,49,167772155,123677503,124062851.5,0.260527759
23e6fc29cc7fdf127fd57797caec1ef9,49,150994938,147450554,105919462.8,0.298523089
24b701ecd0db088223878f634ae6d43e,49,6441,1975,464.7348956,0.9278474
24f476df91974ae3b048f581ccb793fb,49,0,0,0,0.656769441
2625494724018df4323553ff542e2e5a,49,10858,10395,2580.132944,0.762374936
286b271a873c7b4e190f384e28e4063a,49,2686962,1131967,1318261.134,0.509386015
2a5fdd3f3ba34c005a3b110662f2420e,49,402653181,287372555,65518246.83,0.837283673
2b880bc9b8bead31e44c22e9cdb8f25c,49,0,0,0,0.372612825
32ab7472fba2c88bab5ba0c0961b3457,49,26214390,10111133,15887671.33,0.393933205
32cfe384db792f80725b066ae72b087b,49,187,85,18.11121701,0.903148572
39469674a01435b4e00763a53c550bae,49,2103,1230,358.7086166,0.829430044
3ab3f2ea66efecc264a7681fc7c5ec26,49,1,1,0.588337252,0.411662748
3b23e436f382689ed501eb22c1b95736,49,15204341,14830582,3621099.437,0.761837791
4170a28cc94f27124d0582470c7a804a,49,79,78,78.1381887,0.010909004
582dff23dc4fe61ae147f9bbffddb682,49,3720,322,954.192067,0.743496756
5da7f1a2c0703c294a1b14677c00ab70,49,44040183,24644287,10740356.79,0.756123702
6e0c2e9c32fac15d0b736e7f72760ce0,49,802800,448027,711281.7577,0.113998807
726fd6325dc02b13a68e292891fd74d5,49,633,167,432.0612809,0.317438735
751cbcc1c2e98718b8504bde96824acb,49,434159,201442,167156.0173,0.614988939
79394d52d0794fda6566cbb829fee639,49,17643,16236,12.26588209,0.999304773
7cda77cd212ff9a480f08ca8a91f0eca,49,4849651,920318,1114469.505,0.770195937
8569bee0f4aba3c064656bff33a63b1f,49,109051897,75325958,89667284.96,0.177755844
91dbcd5baf074fe8be6f39281bf835f2,49,43,20,3.329997913,0.922558188
96b7bd9a421bca1b6a8e2916b9ce9f93,49,1474545,609888,282980.2224,0.808089802
96cc4d1951f719c6cd9340eb9b502315,49,1166,800,521.5296507,0.552718996
9f1da583f2fe3f475c87afdae6abb996,49,71303160,31770319,29126740.64,0.591508418
a28aafe3a71af397e522b57b2d36f0ab,49,9,2,7.509270439,0.165636618
a9448eba34ad3e5c3eff2f19199bad94,49,1073741823,940889531,682022807.4,0.364816762
b28f42d989cfc821a762df290c62f729,49,1073741822,983851529,240546916.7,0.775973226
b50ff253b9fec25367c1a40a8d230e86,49,0,0,0,0.712410272
bf9e293b83ddbb32040aac0c6be221e5,50,0,0,0,0.194616515
cd4c30b63be63dae7decda66c45e6ee5,50,0,0,0,0.857959895
da43ab15b4ab7324d91f3717b2d9e029,50,334,87,151.3027007,0.546997902
e48bd34b652bb6ac51fd18fbb523c2b4,50,0,0,0,0.980507837
e5e924358c73cd453d7fb072ef0442aa,50,9,1,4.322473987,0.519725113
e7f180f200d2b3d396c7cf54570eaef2,50,1140850680,143222134,588990655.7,0.483726779
f0c25ed4f215935329887ef1cfeb0830,50,0,0,0,0.682514419
f99f8089688072c369867930674a2f5f,50,0,0,0,0.7888873
fbf102d198ba287a353b0cddc191cb0d,50,156120,78535,129385.9767,0.171240221
fdb56adec625fc4c0438fdc70c97e2dd,50,0,0,0,0.697323174
000c00a0e99903f7255edf24d9ab0b6a,50,233454,111239,205628.8797,0.119188878
19eeafb7e15ffdc347fc9f61116ea605,50,8650740,3585696,908107.3817,0.895025468
1af9d33faff1826077e29e195ac5ef14,50,62445,28039,37840.8796,0.394012658
1b7b4236e27163699013842b23f58639,50,167772155,106076981,104806682,0.375303477
23e6fc29cc7fdf127fd57797caec1ef9,50,150994938,104427373,101875315.2,0.32530642
24b701ecd0db088223878f634ae6d43e,50,6441,4698,5125.39926,0.204254113
24f476df91974ae3b048f581ccb793fb,50,0,0,0,0.29509414
2625494724018df4323553ff542e2e5a,50,10858,2404,8876.510867,0.182491171
286b271a873c7b4e190f384e28e4063a,50,2686962,1812497,2343764.997,0.12772678
2a5fdd3f3ba34c005a3b110662f2420e,50,402653181,256595704,282891336.7,0.29743176
2b880bc9b8bead31e44c22e9cdb8f25c,50,0,0,0,0.916660311
32ab7472fba2c88bab5ba0c0961b3457,50,26214390,26197949,9682483.613,0.630642421
32cfe384db792f80725b066ae72b087b,50,187,105,103.8391723,0.444710309
39469674a01435b4e00763a53c550bae,50,2103,1723,778.8818352,0.629632984
3ab3f2ea66efecc264a7681fc7c5ec26,50,1,0,0.013073964,0.986926036
3b23e436f382689ed501eb22c1b95736,50,15204341,10458135,11313135.59,0.255927265
4170a28cc94f27124d0582470c7a804a,50,79,47,41.21786747,0.478254842
582dff23dc4fe61ae147f9bbffddb682,50,3720,2114,817.8738866,0.780141428
5da7f1a2c0703c294a1b14677c00ab70,50,44040183,16738306,28184672.68,0.360023716
6e0c2e9c32fac15d0b736e7f72760ce0,50,802800,551471,560011.6527,0.30242694
726fd6325dc02b13a68e292891fd74d5,50,633,561,325.385596,0.485962723
751cbcc1c2e98718b8504bde96824acb,50,434159,404017,355844.5655,0.180381921
79394d52d0794fda6566cbb829fee639,50,17643,16576,7851.078574,0.555003198
7cda77cd212ff9a480f08ca8a91f0eca,50,4849651,3563663,660295.5073,0.863846799
8569bee0f4aba3c064656bff33a63b1f,50,109051897,60393061,56071787.84,0.485824737
91dbcd5baf074fe8be6f39281bf835f2,50,43,20,13.55834515,0.684689648
96b7bd9a421bca1b6a8e2916b9ce9f93,50,1474545,678233,602821.6435,0.59118125
96cc4d1951f719c6cd9340eb9b502315,50,1166,192,544.5276206,0.53299518
9f1da583f2fe3f475c87afdae6abb996,50,71303160,44196686,65218740.92,0.085331689
a28aafe3a71af397e522b57b2d36f0ab,50,9,6,0.71317153,0.920758719
a9448eba34ad3e5c3eff2f19199bad94,50,1073741823,260630311,614417314.6,0.427779284
b28f42d989cfc821a762df290c62f729,50,1073741822,108759562,893578555.5,0.167790118
b50ff253b9fec25367c1a40a8d230e86,50,0,0,0,0.80330879
bf9e293b83ddbb32040aac0c6be221e5,51,0,0,0,0.906537516
cd4c30b63be63dae7decda66c45e6ee5,51,0,0,0,0.334990928
da43ab15b4ab7324d91f3717b2d9e029,51,334,247,238.6206249,0.285566991
e48bd34b652bb6ac51fd18fbb523c2b4,51,0,0,0,0.034169126
e5e924358c73cd453d7fb072ef0442aa,51,9,3,5.06264288,0.437484124
e7f180f200d2b3d396c7cf54570eaef2,51,1140850680,136586629,986530790.6,0.135267386
f0c25ed4f215935329887ef1cfeb0830,51,0,0,0,0.321369358
f99f8089688072c369867930674a2f5f,51,0,0,0,0.848427504
fbf102d198ba287a353b0cddc191cb0d,51,156120,69823,16477.86948,0.894453821
fdb56adec625fc4c0438fdc70c97e2dd,51,0,0,0,0.280336223
000c00a0e99903f7255edf24d9ab0b6a,51,233454,158756,134394.7986,0.424320001
19eeafb7e15ffdc347fc9f61116ea605,51,8650740,3401936,6776473.542,0.216659668
1af9d33faff1826077e29e195ac5ef14,51,62445,14862,41208.48153,0.340083569
1b7b4236e27163699013842b23f58639,51,167772155,6970952,55650816.58,0.668295275
23e6fc29cc7fdf127fd57797caec1ef9,51,150994938,86841049,70786385.43,0.531200275
24b701ecd0db088223878f634ae6d43e,51,6441,1984,6113.358283,0.050868144
24f476df91974ae3b048f581ccb793fb,51,0,0,0,0.361394288
2625494724018df4323553ff542e2e5a,51,10858,215,10699.59277,0.014588988
286b271a873c7b4e190f384e28e4063a,51,2686962,903473,35237.91477,0.986885592
2a5fdd3f3ba34c005a3b110662f2420e,51,402653181,379770086,384537506.4,0.044990765
